InstanceID;DescriptorId;Modules;_ShortDatabaseName;ClassNameForDebug;StickToGround;ManageUnitOrientation;HitRollSizeModifier;DeathExplosionAmmo;IconeType;PositionInMenu;NameInMenuToken;AliasName;Category;AcknowUnitType;TypeForAcknow;Nationalite;MotherCountry;ProductionYear;MaxPacks;Factory;ProductionPrice;MaxDeployableAmount;ShowInMenu;ProductionTime;CoutEtoile;TextureForInterface;TextureTransportForInterface;TextureMotherCountryForInterface;UnitTypeTokens;UnitMovingType;VitesseCombat;UpgradeRequire;IsPrototype;Key;HitRollECMModifier;
12862;00000000-0000-0000-0000-0000f2030000;Collection[25];Descriptor_Unit_2S3_Akatsiya;Unit_2S3_Akatsiya;True;True;0,05;89 : 14553 (True) - TAmmunition;2;20;BE8BE726BC10DD00;2S3 AKATSIYA;3;32;119;1;URSS;1971;2;13;Collection[5];Collection[5];Collection[5];10;null;78 : 14618 (True) - TUIResourceTexture;null;MaterialInterface2D_Blend;Collection[3];5;2600;81 : 12859 (True) - TUniteAuSolDescriptor;null;null;null
12863;00000000-0000-0000-0000-0000f3030000;Collection[25];Descriptor_Unit_2S7M_Malka;Unit_2S7M_Malka;True;True;0,05;89 : 14535 (True) - TAmmunition;2;26;261C9BD785740300;2S7M MALKA;3;32;119;1;URSS;1983;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14625 (True) - TUIResourceTexture;null;MaterialInterface2D_Blend;Collection[1];5;2600;81 : 12864 (True) - TUniteAuSolDescriptor;null;null;null
12864;00000000-0000-0000-0000-0000f4030000;Collection[25];Descriptor_Unit_2S7_Pion;Unit_2S7_Pion;True;True;0,05;89 : 14535 (True) - TAmmunition;2;25;33ED6A4837000000;2S7 PION;3;32;119;1;URSS;1975;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14630 (True) - TUIResourceTexture;null;MaterialInterface2D_Blend;Collection[3];5;2600;null;null;null;null
12865;00000000-0000-0000-0000-0000f5030000;Collection[25];Descriptor_Unit_2S7_Piwonia;Unit_2S7_Piwonia;True;True;0,05;89 : 14535 (True) - TAmmunition;2;25;A63BD3BCAB21DD00;2S7 PIWONIA;3;32;119;1;POL;1985;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14635 (True) - TUIResourceTexture;null;Zoom123;Collection[3];5;2600;null;null;null;null
12866;00000000-0000-0000-0000-0000f6030000;Collection[25];Descriptor_Unit_2S9_Nona;Unit_2S9_Nona;True;True;null;89 : 14535 (True) - TAmmunition;2;21;E64C634A37000000;2S9 NONA;3;32;119;1;URSS;1981;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14641 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[6];8;2600;81 : 13513 (True) - TUniteAuSolDescriptor;null;null;null
12867;00000000-0000-0000-0000-0000f7030000;Collection[25];Descriptor_Unit_2eme_REP;Unit_2eme_REP;True;null;-0,15;89 : 14657 (True) - TAmmunition;1;95;32DDA06A07000000;GROUPE CMDT;3;24;125;null;FR;1975;1;3;Collection[5];Collection[5];Collection[5];10;2;78 : 14658 (True) - TUIResourceTexture;78 : 14659 (True) - TUIResourceTexture;Divers;Collection[5];1;1560;null;null;null;null
12868;00000000-0000-0000-0000-0000f8030000;Collection[24];Descriptor_Unit_2eme_REP_FAMAS;Unit_2eme_REP_FAMAS;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;95;D702690FA7CAEA00;DEPREC;3;24;125;null;FR;null;2;10;Collection[5];Collection[5];Collection[5];10;3;78 : 14672 (True) - TUIResourceTexture;null;Divers;null;1;1950;null;null;null;null
12869;00000000-0000-0000-0000-0000f9030000;Collection[24];Descriptor_Unit_75_Highlanders;Unit_75_Highlanders;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;E96CC62DEB4A0602;HIGHLANDERS;3;33;125;null;CAN;1975;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14680 (True) - TUIResourceTexture;78 : 14681 (True) - TUIResourceTexture;TextureSourceCaracChooser;Collection[3];1;1950;null;null;null;null
12870;00000000-0000-0000-0000-0000fa030000;Collection[24];Descriptor_Unit_90_Motorstrelki;Unit_90_Motorstrelki;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;100;778EDF744E5F8102;MOTOSTRELKI 90;3;33;125;1;URSS;1988;3;6;Collection[5];Collection[5];Collection[5];10;null;78 : 14688 (True) - TUIResourceTexture;78 : 14689 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[4];1;1560;null;null;null;null
12871;00000000-0000-0000-0000-0000fb030000;Collection[25];Descriptor_Unit_9K33M3_Romb;Unit_9K33M3_Romb;True;True;null;89 : 14553 (True) - TAmmunition;3;10;A74C73C445109502;9K33M3 ROMB;5;30;123;1;POL;1981;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14697 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Zoom123;Collection[3];7;4160;81 : 13581 (True) - TUniteAuSolDescriptor;null;null;null
12872;00000000-0000-0000-0000-0000fc030000;Collection[25];Descriptor_Unit_9K33_OSA;Unit_9K33_OSA;True;True;null;89 : 14553 (True) - TAmmunition;3;8;4B971144A5000000;9K33 OSA;5;30;123;1;URSS;1972;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14703 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[2];7;4160;null;null;null;null
12873;00000000-0000-0000-0000-0000fd030000;Collection[25];Descriptor_Unit_9K33_OSA_AK;Unit_9K33_OSA_AK;True;True;null;89 : 14553 (True) - TAmmunition;3;9;D5B2741941540A00;9K33 OSA-AK;5;30;123;1;URSS;1975;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14708 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[2];7;4160;81 : 12872 (True) - TUniteAuSolDescriptor;null;null;null
12874;00000000-0000-0000-0000-0000fe030000;Collection[25];Descriptor_Unit_9K33_OSA_AKM;Unit_9K33_OSA_AKM;True;True;null;89 : 14553 (True) - TAmmunition;3;10;57B52C5D46109502;9K33 OSA-AKM;5;30;123;1;URSS;1980;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14713 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[2];7;4160;81 : 12873 (True) - TUniteAuSolDescriptor;null;null;null
12875;00000000-0000-0000-0000-0000ff030000;Collection[27];Descriptor_Unit_9K35_Strela10;Unit_9K35_Strela10;True;True;null;89 : 14553 (True) - TAmmunition;3;92;66ACDE7967109502;MT-LB STRELA-10M;5;30;123;1;URSS;1980;2;13;Collection[5];Collection[5];Collection[5];10;3;78 : 14722 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;MaterialInterface2D_Blend;Collection[6];8;3120;81 : 12987 (True) - TUniteAuSolDescriptor;null;null;null
12876;00000000-0000-0000-0000-000000040000;Collection[27];Descriptor_Unit_9K37_Buk;Unit_9K37_Buk;True;True;0,05;89 : 14535 (True) - TAmmunition;3;13;B0CE2044A5000000;9K37 BUK;5;30;123;1;URSS;1970;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14730 (True) - TUIResourceTexture;null;MaterialInterface2D_Blend;Collection[3];5;2600;null;null;null;null
12877;00000000-0000-0000-0000-000001040000;Collection[27];Descriptor_Unit_9K37_Buk_M1;Unit_9K37_Buk_M1;True;True;0,05;89 : 14535 (True) - TAmmunition;3;14;C205EB0C42540A00;9K37 BUK-M1;5;30;123;1;URSS;1984;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14737 (True) - TUIResourceTexture;null;MaterialInterface2D_Blend;Collection[3];5;2600;81 : 12876 (True) - TUniteAuSolDescriptor;null;null;null
12878;00000000-0000-0000-0000-000002040000;Collection[25];Descriptor_Unit_AML_60_20_Serval;Unit_AML_60_20_Serval;True;True;-0,05;89 : 14553 (True) - TAmmunition;1;3;B1B9DF6A07000000;AML 60/20 SERVAL;2;23;119;null;FR;1965;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14746 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[4];3;4680;81 : 13598 (True) - TUniteAuSolDescriptor;null;null;null
12879;00000000-0003-0000-0000-0000e8030000;Collection[25];Descriptor_Unit_AMOS_SWE;Unit_AMOS_SWE;True;True;null;89 : 14535 (True) - TAmmunition;2;21;4FD875D9B5000000;AMOS;3;32;119;null;SWE;1996;1;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14757 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;TextureType_TextureAnimationUnitIcone_Asynchrone;Collection[3];5;3380;null;True;null;null
12880;00000000-0000-0000-0000-000003040000;Collection[26];Descriptor_Unit_AMX13_VTT;Unit_AMX13_VTT;True;True;null;89 : 14553 (True) - TAmmunition;1;15;9E071282782D0000;AMX-13 VTT;1;29;101;null;FR;1967;5;8;Collection[5];Collection[5];Collection[5];10;1;78 : 14769 (True) - TUIResourceTexture;null;Divers;Collection[3];5;3380;null;null;null;null
12881;00000000-0000-0000-0000-000004040000;Collection[25];Descriptor_Unit_AMX_105_AU_50;Unit_AMX_105_AU_50;True;True;null;89 : 14657 (True) - TAmmunition;2;1;81F12D462088D702;AMX-13 AU 105mm;3;32;119;null;FR;1955;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14776 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[5];5;3120;null;null;100;null
12882;00000000-0000-0000-0000-000005040000;Collection[26];Descriptor_Unit_AMX_10_P;Unit_AMX_10_P;True;True;null;89 : 14553 (True) - TAmmunition;1;5;5A2088D702000000;AMX-10P;2;29;101;null;FR;1973;3;8;Collection[5];Collection[5];Collection[5];10;1;78 : 14785 (True) - TUIResourceTexture;null;Divers;Collection[2];8;3380;null;null;null;null
12883;00000000-0000-0000-0000-000006040000;Collection[25];Descriptor_Unit_AMX_10_P_HOT;Unit_AMX_10_P_HOT;True;True;null;89 : 14553 (True) - TAmmunition;1;10;5E266981205E0B00;AMX/HOT;2;23;101;null;FR;1980;3;8;Collection[5];Collection[5];Collection[5];10;1;78 : 14792 (True) - TUIResourceTexture;null;Divers;Collection[4];8;3380;81 : 12884 (True) - TUniteAuSolDescriptor;null;null;null
12884;00000000-0000-0000-0000-000007040000;Collection[25];Descriptor_Unit_AMX_10_P_Milan;Unit_AMX_10_P_Milan;True;True;null;89 : 14553 (True) - TAmmunition;1;8;66EC5E5A2088D702;AMX-10P/MILAN;2;23;101;null;FR;1973;3;8;Collection[5];Collection[5];Collection[5];10;1;78 : 14797 (True) - TUIResourceTexture;null;Divers;Collection[4];8;3380;null;null;null;null
12885;00000000-0000-0000-0000-000008040000;Collection[25];Descriptor_Unit_AMX_10_RC;Unit_AMX_10_RC;True;True;null;89 : 14535 (True) - TAmmunition;1;9;0D1708E2B5000000;AMX-10 RC;2;24;109;null;FR;1980;2;10;Collection[5];Collection[5];Collection[5];10;2;78 : 14809 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[3];7;4420;81 : 13599 (True) - TUniteAuSolDescriptor;null;null;null
12886;00000000-0000-0000-0000-000009040000;Collection[25];Descriptor_Unit_AMX_10_RC_Surblindage;Unit_AMX_10_RC_Surblindage;True;True;null;89 : 14535 (True) - TAmmunition;1;9;B7DE355C2088D702;AMX-10 RC SB;2;24;108;null;FR;1991;2;9;Collection[5];Collection[5];Collection[5];10;2;78 : 14821 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[4];3;4420;81 : 12889 (True) - TUniteAuSolDescriptor;null;null;null
12887;00000000-0000-0000-0000-00000a040000;Collection[25];Descriptor_Unit_AMX_13_90;Unit_AMX_13_90;True;True;-0,05;89 : 14553 (True) - TAmmunition;1;1;814208E2B5000000;AMX-13/90;3;24;109;null;FR;1966;2;10;Collection[5];Collection[5];Collection[5];10;1;78 : 14828 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[6];5;3120;null;null;null;null
12888;00000000-0000-0000-0000-00000b040000;Collection[25];Descriptor_Unit_AMX_13_DCA;Unit_AMX_13_DCA;True;True;null;89 : 14553 (True) - TAmmunition;3;5;4BE31082782D0000;AMX-13 OEIL NOIR;5;31;123;null;FR;1969;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14835 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[4];5;3120;null;null;null;null
12889;00000000-0000-0000-0000-00000c040000;Collection[25];Descriptor_Unit_AMX_13_Harpon;Unit_AMX_13_Harpon;True;True;-0,05;89 : 14553 (True) - TAmmunition;1;1;F56D4A84205E0B00;AMX-13 HARPON;3;22;108;null;FR;1974;2;9;Collection[5];Collection[5];Collection[5];10;1;78 : 14841 (True) - TUIResourceTexture;78 : 14537 (True) - TUIResourceTexture;Divers;Collection[6];5;3120;null;null;null;null
12890;00000000-0000-0000-0000-00000d040000;Collection[25];Descriptor_Unit_AMX_30B;Unit_AMX_30B;True;True;null;89 : 14553 (True) - TAmmunition;1;1;4C4088D702000000;AMX-30;3;22;108;null;FR;1967;2;9;Collection[5];Collection[5];Collection[5];10;1;78 : 14850 (True) - TUIResourceTexture;null;Divers;Collection[4];5;3120;null;null;null;null
12891;00000000-0000-0000-0000-00000e040000;Collection[25];Descriptor_Unit_AMX_30B2;Unit_AMX_30B2;True;True;null;89 : 14535 (True) - TAmmunition;1;3;031310E2B5000000;AMX-30B2;3;22;108;null;FR;1982;2;9;Collection[5];Collection[5];Collection[5];10;1;78 : 14857 (True) - TUIResourceTexture;null;Divers;Collection[4];5;3640;81 : 12892 (True) - TUniteAuSolDescriptor;null;null;null
12892;00000000-0000-0000-0000-00000f040000;Collection[25];Descriptor_Unit_AMX_30B_valorise;Unit_AMX_30B_valorise;True;True;null;89 : 14553 (True) - TAmmunition;1;2;746CEE4C4088D702;AMX-30B;3;22;108;null;FR;1971;2;9;Collection[5];Collection[5];Collection[5];10;2;78 : 14862 (True) - TUIResourceTexture;null;Divers;Collection[4];5;3120;81 : 12890 (True) - TUniteAuSolDescriptor;null;null;null
12893;00000000-0000-0000-0000-000010040000;Collection[25];Descriptor_Unit_AMX_30Brennus;Unit_AMX_30Brennus;True;True;null;89 : 14535 (True) - TAmmunition;1;3;F3ACDE4C4088D702;AMX-30B2 BRENNUS;3;22;108;null;FR;1991;2;9;Collection[5];Collection[5];Collection[5];10;1;78 : 14869 (True) - TUIResourceTexture;null;Divers;Collection[3];5;3640;81 : 12891 (True) - TUniteAuSolDescriptor;null;null;null
12894;00000000-0000-0000-0000-000011040000;Collection[25];Descriptor_Unit_AMX_30_ROLAND;Unit_AMX_30_ROLAND;True;True;null;89 : 14553 (True) - TAmmunition;3;9;0EB6581907000000;AMX-30 ROLAND;5;30;123;null;FR;1977;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14875 (True) - TUIResourceTexture;null;Divers;Collection[3];5;3120;81 : 12888 (True) - TUniteAuSolDescriptor;null;null;null
12895;00000000-0000-0000-0000-000012040000;Collection[25];Descriptor_Unit_AMX_30_ROLAND_2;Unit_AMX_30_ROLAND_2;True;True;null;89 : 14535 (True) - TAmmunition;3;10;83832D56C6010000;AMX-30 ROLAND 3;5;30;123;null;FR;1986;2;13;Collection[5];Collection[5];Collection[5];10;1;78 : 14880 (True) - TUIResourceTexture;null;Divers;Collection[3];5;3120;81 : 12894 (True) - TUniteAuSolDescriptor;null;null;null
12896;00000000-0000-0000-0000-000013040000;Collection[25];Descriptor_Unit_AMX_32;Unit_AMX_32;True;True;null;89 : 14535 (True) - TAmmunition;1;4;03215E0B00000000;AMX-32;3;22;108;null;FR;1979;1;9;Collection[5];Collection[5];Collection[5];10;4;78 : 14888 (True) - TUIResourceTexture;null;Divers;Collection[2];5;3380;null;True;null;null
12897;00000000-0000-0000-0000-000014040000;Collection[25];Descriptor_Unit_AMX_40;Unit_AMX_40;True;True;null;89 : 14535 (True) - TAmmunition;1;4;41215E0B00000000;AMX-40;3;22;108;null;FR;1985;1;9;Collection[5];Collection[5];Collection[5];10;4;78 : 14895 (True) - TUIResourceTexture;null;Divers;Collection[2];5;3640;81 : 12896 (True) - TUniteAuSolDescriptor;True;null;null
12898;00000000-0000-0000-0000-000015040000;Collection[25];Descriptor_Unit_AMX_AuF1;Unit_AMX_AuF1;True;True;0,05;89 : 14657 (True) - TAmmunition;2;1;02A42FE2B5000000;AMX AuF1;3;32;119;null;FR;1980;2;13;Collection[5];Collection[5];Collection[5];10;2;78 : 14901 (True) - TUIResourceTexture;null;Divers;Collection[3];5;3120;81 : 12881 (True) - TUniteAuSolDescriptor;null;100;null
12899;00000000-0000-0000-0000-000016040000;Collection[24];Descriptor_Unit_ANZ_90_Commando;Unit_ANZ_90_Commando;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;A62CD34DA090D802;COMMANDOS 90;3;33;125;null;ANZ;1990;3;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14907 (True) - TUIResourceTexture;78 : 14908 (True) - TUIResourceTexture;UI;Collection[4];1;1950;null;null;null;null
12900;00000000-0000-0000-0000-000017040000;Collection[24];Descriptor_Unit_ANZ_90_Diggers;Unit_ANZ_90_Diggers;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;2ACBBA4EA090D802;DIGGERS 90;3;33;125;null;ANZ;1990;3;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14914 (True) - TUIResourceTexture;78 : 14915 (True) - TUIResourceTexture;UI;Collection[5];1;1560;null;null;null;null
12901;00000000-0000-0000-0000-000018040000;Collection[25];Descriptor_Unit_ANZ_CMD_Squad;Unit_ANZ_CMD_Squad;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;A66E77CED590D802;TAC HQ;3;33;125;null;ANZ;1975;1;3;Collection[5];Collection[5];Collection[5];10;1;78 : 14921 (True) - TUIResourceTexture;78 : 14922 (True) - TUIResourceTexture;UI;Collection[5];1;1560;null;null;null;null
12902;00000000-0000-0000-0000-000019040000;Collection[24];Descriptor_Unit_ANZ_Commando;Unit_ANZ_Commando;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;E96CCA32DD90D802;COMMANDOS;3;33;125;null;ANZ;1975;3;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14928 (True) - TUIResourceTexture;78 : 14929 (True) - TUIResourceTexture;UI;Collection[4];1;1950;null;null;null;null
12903;00000000-0000-0000-0000-00001a040000;Collection[24];Descriptor_Unit_ANZ_Diggers;Unit_ANZ_Diggers;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;F8ADB2ACEB90D802;DIGGERS;3;33;125;null;ANZ;1975;3;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14935 (True) - TUIResourceTexture;78 : 14936 (True) - TUIResourceTexture;UI;Collection[5];1;1560;null;null;null;null
12904;00000000-0000-0000-0000-00001b040000;Collection[24];Descriptor_Unit_ANZ_MILAN;Unit_ANZ_MILAN;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;D8624D17892D0000;MILAN;3;33;125;null;ANZ;1985;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14945 (True) - TUIResourceTexture;78 : 14946 (True) - TUIResourceTexture;UI;Collection[6];1;1170;null;null;null;null
12905;00000000-0000-0000-0000-00001c040000;Collection[24];Descriptor_Unit_ANZ_MRAAW;Unit_ANZ_MRAAW;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;E1B27017892D0000;MRAAW;3;33;125;null;ANZ;1975;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14953 (True) - TUIResourceTexture;78 : 14954 (True) - TUIResourceTexture;UI;Collection[6];1;1560;null;null;null;null
12906;00000000-0000-0000-0000-00001d040000;Collection[24];Descriptor_Unit_ANZ_NZSAS;Unit_ANZ_NZSAS;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;DDD29118892D0000;NZSAS;3;24;125;null;ANZ;1975;2;10;Collection[5];Collection[5];Collection[5];10;1;78 : 14962 (True) - TUIResourceTexture;78 : 14963 (True) - TUIResourceTexture;UI;Collection[3];1;2340;null;null;null;null
12907;00000000-0000-0000-0000-00001e040000;Collection[24];Descriptor_Unit_ANZ_Pioniers;Unit_ANZ_Pioniers;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;B7EACEB4AB91D802;ASSAULT PIONIERS;3;33;125;null;ANZ;1975;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14970 (True) - TUIResourceTexture;78 : 14971 (True) - TUIResourceTexture;UI;Collection[6];1;1560;null;null;null;null
12908;00000000-0000-0000-0000-00001f040000;Collection[24];Descriptor_Unit_ANZ_RBS70;Unit_ANZ_RBS70;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;01D2311C892D0000;RBS 70;3;33;125;null;ANZ;1988;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14979 (True) - TUIResourceTexture;78 : 14980 (True) - TUIResourceTexture;UI;Collection[6];1;1170;null;null;null;null
12909;00000000-0000-0000-0000-000020040000;Collection[24];Descriptor_Unit_ANZ_Redeye;Unit_ANZ_Redeye;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;99;AAAFA62A47620B00;REDEYE;3;30;125;null;ANZ;1975;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14985 (True) - TUIResourceTexture;78 : 14986 (True) - TUIResourceTexture;UI;Collection[6];1;1170;null;null;null;null
12910;00000000-0000-0000-0000-000021040000;Collection[24];Descriptor_Unit_ANZ_SASR;Unit_ANZ_SASR;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;5CB77424B6000000;SASR;3;33;125;null;ANZ;1991;2;6;Collection[5];Collection[5];Collection[5];10;1;78 : 14993 (True) - TUIResourceTexture;78 : 14994 (True) - TUIResourceTexture;UI;Collection[4];1;2340;null;null;null;null
12911;00000000-0000-0000-0000-000022040000;Collection[24];Descriptor_Unit_ANZ_Scouts;Unit_ANZ_Scouts;True;null;-0,15;89 : 14553 (True) - TAmmunition;1;96;78AED36847620B00;SCOUTS;3;24;125;null;ANZ;1975;2;10;Collection[5];Collection[5];Collection[5];10;1;78 : 15000 (True) - TUIResourceTexture;78 : 15001 (True) - TUIResourceTexture;UI;Collection[5];1;1560;null;null;null;null
