806,81,13937
807,81,12910
808,81,13679
809,81,13919
810,81,13920
811,81,13921
812,81,13922
813,81,13923
814,81,13926
815,81,13029
816,81,13030
817,81,13090
818,81,13631
819,81,13640
820,81,13641
821,81,13218
822,81,13219
823,81,13220
824,81,14237
825,81,12869
826,81,13159
827,81,13179
828,81,13205
829,81,14005
830,81,13570
831,81,13625
832,81,13304
833,81,13941
834,82,14493
835,82,14499
836,82,14506
837,81,13111
838,81,13117
839,81,13975
840,81,13551
841,81,13620
842,81,13660
843,81,12880
844,81,13244
845,81,14101
846,81,14158
847,81,12933
848,81,13479
849,81,13269
850,81,13478
851,81,14443
852,81,14305
853,81,14492
854,81,14111
855,81,14147
856,81,14240
857,81,14123
858,81,13022
859,81,13503
860,81,13906
861,81,13222
862,81,14328
863,81,13148
864,81,13252
865,81,13393
866,81,13519
867,81,13610
868,81,13854
869,81,13965
870,81,13988
871,81,12879
872,81,12935
873,81,13024
874,81,13123
875,81,13211
876,81,13294
877,81,13349
878,81,13555
879,81,13566
880,81,13573
881,81,13601
882,81,13608
883,81,13615
884,81,13671
885,81,13672
886,81,13740
887,81,13752
888,81,13758
889,81,13761
890,81,13762
891,81,13763
892,81,13944
893,81,13122
894,81,13127
895,81,13185
896,81,13213
897,81,13214
898,81,13234
899,81,13305
900,81,13336
901,81,13348
902,81,13386
903,81,13481
904,81,13488
905,81,13087
906,81,13132
907,81,13160
908,81,13190
909,81,13337
910,81,13338
911,81,13362
912,81,13408
913,81,13428
914,81,13528
915,81,13546
916,81,13624
917,81,13750
918,81,13751
919,81,13974
920,81,13989
921,81,13990
922,81,14309
923,81,14334
924,81,14355
925,81,14366
926,81,14390
927,81,14308
928,81,14318
929,81,14336
930,81,14343
931,81,14105
932,81,14107
933,81,14134
934,81,14135
935,81,14112
